rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S8166,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8166/metadata.json
S8168,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8168/metadata.json
S8174,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8174/metadata.json
S8177,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8177/metadata.json
S8179,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8179/metadata.json
S8184,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8184/metadata.json
S8188,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8188/metadata.json
S8193,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8193/metadata.json
S8196,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8196/metadata.json
S8197,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8197/metadata.json
S8199,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8199/metadata.json
S8202,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8202/metadata.json
S8205,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8205/metadata.json
S8206,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8206/metadata.json
S8208,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8208/metadata.json
S8209,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8209/metadata.json
S8210,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8210/metadata.json
S8213,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8213/metadata.json
S8239,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8239/metadata.json
S8242,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8242/metadata.json
S8256,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8256/metadata.json
S8257,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8257/metadata.json
S8259,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8259/metadata.json
S8261,,,,,,go,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S8261/metadata.json
