rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S1244,Floating point numbers should not be tested for equality,BUG,Major,ready,All,python;java;swift;csharp;javascript;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1244/metadata.json
S125,Sections of code should not be commented out,CODE_SMELL,Major,ready,All,apex;python;css;rpg;tsql;java;html;abap;kotlin;php;xml;scala;swift;csharp;plsql;javascript;cobol;flex;cfamily,unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S125/metadata.json
S1258,Classes with private members should have constructors,CODE_SMELL,Major,ready,All,java,pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1258/metadata.json
S126,"""if ... else if"" constructs should end with ""else"" clauses",CODE_SMELL,Critical,ready,All,apex;go;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;ruby;cfamily,,MAINTAINABILITY:HIGH,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S126/metadata.json
S1264,"A ""while"" loop should be used instead of a ""for"" loop",CODE_SMELL,Minor,ready,All,java;php;csharp;javascript;cfamily,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1264/metadata.json
S127,"""for"" loop stop conditions should be invariant",CODE_SMELL,Major,ready,All,java;php;csharp;javascript;flex;cfamily,pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S127/metadata.json
S128,"Switch cases should end with an unconditional ""break"" statement",CODE_SMELL,Blocker,ready,All,java;php;javascript;flex;cfamily,cwe;suspicious,MAINTAINABILITY:BLOCKER,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S128/metadata.json
S129,Analysis failure preventing from detecting quality flaws and bugs,CODE_SMELL,Major,closed,Main,java;flex;cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S129/metadata.json
S1291,"Track uses of ""NOSONAR"" comments",CODE_SMELL,Major,ready,All,python;tsql;java;php;plsql;javascript;cobol;cfamily,bad-practice,MAINTAINABILITY:MEDIUM,Constant/Issue: 1min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1291/metadata.json
S1301,"""switch"" statements should have at least 3 ""case"" clauses",CODE_SMELL,Minor,ready,All,vb6;java;vbnet;abap;php;swift;csharp;javascript;flex;cfamily,bad-practice,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1301/metadata.json
S1309,"Track uses of ""@SuppressWarnings"" annotations",CODE_SMELL,Info,ready,All,python;java;csharp,,MAINTAINABILITY:INFO,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1309/metadata.json
S131,"""switch"" statements should have ""default"" clauses",CODE_SMELL,Critical,ready,All,apex;go;shell;tsql;vb6;java;vbnet;abap;kotlin;php;pli;scala;csharp;plsql;javascript;cobol;flex;ruby;cfamily,cwe,MAINTAINABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S131/metadata.json
S1310,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1310/metadata.json
S1311,Cyclomatic Complexity of classes should not be too high,CODE_SMELL,Critical,deprecated,Main,python;java;abap;php;swift;flex;cfamily,brain-overload,,Linear with offset,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1311/metadata.json
S1312,"Loggers should be ""private static final"" and should share a naming convention",CODE_SMELL,Minor,ready,Main,java;csharp;flex,convention;logging,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1312/metadata.json
S1313,Using hardcoded IP addresses is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,apex;go;python;tsql;vb6;java;vbnet;abap;kotlin;php;scala;swift;csharp;javascript;ruby;cfamily,,SECURITY:LOW,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1313/metadata.json
S1314,Octal values should not be used,CODE_SMELL,Blocker,ready,All,go;java;php;javascript;flex;ruby;cfamily,pitfall,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1314/metadata.json
S1315,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1315/metadata.json
S1317,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1317/metadata.json
S1319,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1319/metadata.json
S133,Cyclomatic Complexity of methods should not be too high,CODE_SMELL,Critical,deprecated,Main,java;abap,,MAINTAINABILITY:HIGH,Linear with offset,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S133/metadata.json
S134,"Control flow statements ""if"", ""for"", ""while"", ""switch"" and ""try"" should not be nested too deeply",CODE_SMELL,Critical,ready,All,apex;go;python;rpg;tsql;java;vbnet;abap;kotlin;php;pli;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,brain-overload,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S134/metadata.json
S135,"Loops should not contain more than a single ""break"" or ""continue"" statement",CODE_SMELL,Minor,ready,All,java;abap;javascript,brain-overload,MAINTAINABILITY:LOW,Linear,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S135/metadata.json
S138,Functions should not have too many lines of code,CODE_SMELL,Major,ready,Main,apex;go;python;shell;rpg;tsql;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S138/metadata.json
S139,Comments should not be located at the end of lines of code,CODE_SMELL,Minor,ready,All,python;vb6;java;vbnet;php;swift;plsql;javascript;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 1min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S139/metadata.json
S140,Track breaches of an XPath rule,CODE_SMELL,Major,ready,Main,python;java;xml;pli;plsql;cobol;flex,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S140/metadata.json
S1444,"""public static"" fields should be constant",CODE_SMELL,Minor,ready,Main,java;csharp;javascript;flex,cwe,MAINTAINABILITY:LOW,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1444/metadata.json
S1448,Classes should not have too many methods,CODE_SMELL,Major,ready,Main,java;php;flex;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 1h,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1448/metadata.json
S1449,String operations should not rely on the default system locale,CODE_SMELL,Minor,ready,Main,java;csharp,unpredictable,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1449/metadata.json
S1450,Private fields only used as local variables in methods should become local variables,CODE_SMELL,Minor,ready,Main,java;csharp,pitfall,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1450/metadata.json
S1451,Track lack of copyright and license headers,CODE_SMELL,Blocker,ready,All,apex;go;python;rpg;tsql;java;html;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,convention,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1451/metadata.json
S1452,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1452/metadata.json
S1477,Source files should not have any duplicated blocks,CODE_SMELL,Critical,closed,Main,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,pitfall,,Linear with offset,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1477/metadata.json
S1479,"""switch"" statements should not have too many ""case"" clauses",CODE_SMELL,Major,ready,All,apex;go;tsql;vb6;java;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1479/metadata.json
S1481,Unused local variables should be removed,CODE_SMELL,Minor,ready,All,apex;python;dart;shell;azureresourcemanager;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;flex;ruby;cfamily,unused,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1481/metadata.json
S1482,Branches should have sufficient coverage by unit tests,CODE_SMELL,Critical,closed,Main,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,bad-practice,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1482/metadata.json
S1483,Lines should have sufficient coverage by unit tests,CODE_SMELL,Critical,closed,Main,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,bad-practice,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1483/metadata.json
S1484,Track instances of below-threshold comment line density,CODE_SMELL,Minor,closed,Main,python;rpg;tsql;vb6;java;html;vbnet;abap;php;xml;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,convention,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1484/metadata.json
S1488,Local variables should not be declared and then immediately returned or thrown,CODE_SMELL,Minor,ready,All,rust;java;php;csharp;javascript,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1488/metadata.json
S1523,Dynamically executing code is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,python;tsql;java;vbnet;abap;php;swift;csharp;plsql;javascript,cwe,MAINTAINABILITY:LOW;SECURITY:HIGH,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1523/metadata.json
S1527,Future reserved words should not be used as identifiers,CODE_SMELL,Blocker,ready,Main,java;javascript,lock-in;pitfall,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1527/metadata.json
S1541,Cyclomatic Complexity of functions should not be too high,CODE_SMELL,Critical,ready,Main,python;dart;rpg;vb6;java;vbnet;abap;php;swift;csharp;plsql;javascript;flex;cfamily,brain-overload,MAINTAINABILITY:HIGH,Linear with offset,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1541/metadata.json
S1596,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1596/metadata.json
S1598,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1598/metadata.json
S1602,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1602/metadata.json
S1604,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1604/metadata.json
S1606,Failed unit tests should be fixed,CODE_SMELL,Blocker,closed,Tests,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,tests,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1606/metadata.json
S1607,Tests should not be ignored,CODE_SMELL,Major,ready,Tests,python;java;php;csharp;javascript,tests;bad-practice;confusing,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1607/metadata.json
S1609,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1609/metadata.json
S1610,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1610/metadata.json
S1611,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1611/metadata.json
S1612,Lambdas should be replaced with method references,CODE_SMELL,Minor,ready,All,rust;java,java8,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1612/metadata.json
S1640,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1640/metadata.json
S1641,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1641/metadata.json
S1643,Strings should not be concatenated using '+' in a loop,CODE_SMELL,Minor,ready,Main,java;vbnet;csharp,performance,MAINTAINABILITY:LOW,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1643/metadata.json
S1656,Variables should not be self-assigned,BUG,Major,ready,All,apex;go;python;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;csharp;plsql;javascript;cobol;ruby;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 3min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1656/metadata.json
S1659,Multiple variables should not be declared on the same line,CODE_SMELL,Minor,ready,All,go;tsql;vb6;java;vbnet;swift;csharp;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1659/metadata.json
S1677,Comment indentation should match code indentation,CODE_SMELL,Minor,closed,Main,python;vb6;java;html;vbnet;abap;php;xml;csharp;javascript;flex;cfamily,convention,,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1677/metadata.json
S1694,An abstract class should have both abstract and concrete methods,CODE_SMELL,Minor,ready,Main,java;csharp,convention,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1694/metadata.json
S1695,"""NullPointerException"" should not be explicitly thrown",CODE_SMELL,Major,ready,Main,java,error-handling;pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1695/metadata.json
S1696,"""NullPointerException"" should not be caught",CODE_SMELL,Major,ready,Main,java;csharp,cwe;error-handling,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1696/metadata.json
S1697,Short-circuit logic should be used to prevent null pointer dereferences in conditionals,BUG,Major,superseded,All,java;php;csharp;javascript,,,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1697/metadata.json
S1698,"""=="" and ""!="" should not be used when ""equals"" is overridden",CODE_SMELL,Minor,ready,Main,java;csharp,cwe;suspicious,MAINTAINABILITY:LOW,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1698/metadata.json
S1699,Constructors should only call non-overridable methods,CODE_SMELL,Critical,ready,Main,java;csharp;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1699/metadata.json
S1700,A field should not duplicate the name of its containing class,CODE_SMELL,Major,ready,All,python;java;vbnet;php;swift;csharp;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1700/metadata.json
S1710,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1710/metadata.json
S1711,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1711/metadata.json
S1751,Loops with at most one iteration should be refactored,BUG,Major,ready,All,go;python;rust;tsql;java;vbnet;abap;php;swift;csharp;plsql;javascript;cfamily,confusing;bad-practice,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1751/metadata.json
S1764,Identical expressions should not be used on both sides of a binary operator,BUG,Major,ready,All,apex;go;python;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,suspicious,RELIABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1764/metadata.json
S1774,The ternary operator should not be used,CODE_SMELL,Major,ready,All,java;javascript;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1774/metadata.json
S1784,Method visibility should be explicitly declared,BUG,Minor,ready,Main,java;php;flex,convention,RELIABILITY:LOW,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1784/metadata.json
S1820,Classes should not have too many fields,CODE_SMELL,Major,ready,Main,java;php;flex;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 1h,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1820/metadata.json
S1821,"""switch"" statements should not be nested",CODE_SMELL,Critical,ready,All,apex;go;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1821/metadata.json
S1828,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1828/metadata.json
S1844,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1844/metadata.json
S1845,Methods and field names should not be the same or differ only by capitalization,CODE_SMELL,Blocker,ready,All,python;java;swift,confusing,MAINTAINABILITY:BLOCKER,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1845/metadata.json
S1848,Objects should not be created to be dropped immediately without being used,BUG,Major,ready,Main,java;php;csharp;javascript,,RELIABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1848/metadata.json
S1849,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1849/metadata.json
S1850,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1850/metadata.json
S1854,Unused assignments should be removed,CODE_SMELL,Major,ready,All,python;dart;java;php;swift;csharp;plsql;javascript;cfamily,cwe;unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 1min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1854/metadata.json
S1858,"""toString()"" should never be called on a String object",CODE_SMELL,Minor,ready,All,rust;java;csharp,finding;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1858/metadata.json
S1860,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1860/metadata.json
S1862,"Related ""if/else if"" statements should not have the same condition",BUG,Major,ready,All,apex;go;python;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,unused;pitfall,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1862/metadata.json
S1871,Two branches in a conditional structure should not have exactly the same implementation,CODE_SMELL,Major,ready,Main,apex;go;python;rpg;tsql;java;vbnet;abap;kotlin;php;common;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,design;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1871/metadata.json
S1872,Classes should not be compared by name,BUG,Major,ready,All,java,cwe,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1872/metadata.json
S1874,"""@Deprecated"" code should not be used",CODE_SMELL,Minor,ready,Main,dart;java;kotlin;javascript;kubernetes;cfamily,cwe;obsolete,MAINTAINABILITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1874/metadata.json
S1875,Comparisons should only be made in the context of boolean expressions,BUG,Major,deprecated,Main,java;cfamily,,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1875/metadata.json
S1905,Redundant casts should not be used,CODE_SMELL,Minor,ready,All,java;csharp;cfamily,redundant;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1905/metadata.json
S1939,Extends and implements list entries should not be redundant,CODE_SMELL,Minor,ready,All,java;csharp,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 1min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1939/metadata.json
S1940,Boolean checks should not be inverted,CODE_SMELL,Minor,ready,All,apex;go;python;tsql;java;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;ruby,pitfall,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1940/metadata.json
S1941,Variables should not be declared before they are relevant,CODE_SMELL,Minor,ready,All,java,brain-overload,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1941/metadata.json
S1942,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1942/metadata.json
S1943,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1943/metadata.json
S1944,Inappropriate casts should not be made,CODE_SMELL,Major,ready,All,java;vbnet;csharp,cwe;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1944/metadata.json
S1948,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1948/metadata.json
S1965,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1965/metadata.json
S1974,Files should have sufficient line coverage by integration tests,CODE_SMELL,Major,closed,Main,java;csharp;cfamily,bad-practice,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1974/metadata.json
S1987,The evaluation order should not be relied upon for side effects,BUG,Major,ready,Main,java,,,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1987/metadata.json
S1989,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1989/metadata.json
S1994,"""for"" loop increment clauses should modify the loops' counters",CODE_SMELL,Critical,ready,All,go;java;csharp;javascript,confusing,MAINTAINABILITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1994/metadata.json
S1996,Files should contain only one top-level class or interface each,CODE_SMELL,Major,ready,All,java;vbnet;php;swift;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1996/metadata.json
S2005,String literals should not be concatenated,CODE_SMELL,Minor,ready,Main,java;php,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2005/metadata.json
S2039,Member variable visibility should be specified,CODE_SMELL,Minor,ready,Main,java,,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2039/metadata.json
S2047,"The names of methods with boolean return values should start with ""is"" or ""has""",CODE_SMELL,Major,ready,All,java;php,convention,MAINTAINABILITY:MEDIUM,Constant/Issue: 15min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2047/metadata.json
S2053,Password hashing functions should use an unpredictable salt,VULNERABILITY,Critical,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:HIGH,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2053/metadata.json
S2055,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2055/metadata.json
S2057,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2057/metadata.json
S2058,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2058/metadata.json
S2059,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2059/metadata.json
S2060,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2060/metadata.json
S2061,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2061/metadata.json
S2062,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2062/metadata.json
S2063,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2063/metadata.json
S2064,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2064/metadata.json
S2065,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2065/metadata.json
S2066,,,,,,java,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2066/metadata.json
S2068,Hard-coded credentials are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,apex;go;python;secrets;tsql;java;vbnet;abap;kotlin;php;xml;json;scala;swift;yaml;csharp;javascript;kubernetes;cobol;ruby;cfamily,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2068/metadata.json
S2070,SHA-1 and Message-Digest hash algorithms should not be used in secure contexts,VULNERABILITY,Critical,deprecated,Main,python;tsql;java;php;swift;csharp;plsql;javascript;cfamily,,,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2070/metadata.json
