rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S1699,Constructors should only call non-overridable methods,CODE_SMELL,Critical,ready,Main,java;csharp;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1699/metadata.json
S1700,A field should not duplicate the name of its containing class,CODE_SMELL,Major,ready,All,python;java;vbnet;php;swift;csharp;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1700/metadata.json
S1751,Loops with at most one iteration should be refactored,BUG,Major,ready,All,go;python;rust;tsql;java;vbnet;abap;php;swift;csharp;plsql;javascript;cfamily,confusing;bad-practice,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1751/metadata.json
S1764,Identical expressions should not be used on both sides of a binary operator,BUG,Major,ready,All,apex;go;python;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,suspicious,RELIABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1764/metadata.json
S1788,Method arguments with default values should be last,CODE_SMELL,Major,ready,Main,php;csharp;javascript,,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1788/metadata.json
S1821,"""switch"" statements should not be nested",CODE_SMELL,Critical,ready,All,apex;go;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1821/metadata.json
S1848,Objects should not be created to be dropped immediately without being used,BUG,Major,ready,Main,java;php;csharp;javascript,,RELIABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1848/metadata.json
S1854,Unused assignments should be removed,CODE_SMELL,Major,ready,All,python;dart;java;php;swift;csharp;plsql;javascript;cfamily,cwe;unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 1min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1854/metadata.json
S1858,"""toString()"" should never be called on a String object",CODE_SMELL,Minor,ready,All,rust;java;csharp,finding;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1858/metadata.json
S1862,"Related ""if/else if"" statements should not have the same condition",BUG,Major,ready,All,apex;go;python;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,unused;pitfall,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1862/metadata.json
S1871,Two branches in a conditional structure should not have exactly the same implementation,CODE_SMELL,Major,ready,Main,apex;go;python;rpg;tsql;java;vbnet;abap;kotlin;php;common;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,design;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,compliant.adoc;exceptions.adoc;noncompliant.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1871/metadata.json
S1905,Redundant casts should not be used,CODE_SMELL,Minor,ready,All,java;csharp;cfamily,redundant;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1905/metadata.json
S1909,"""goto"" statements should not be used to jump into blocks",CODE_SMELL,Blocker,ready,Main,csharp;cfamily,brain-overload;pitfall,MAINTAINABILITY:BLOCKER,Constant/Issue: 1h,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1909/metadata.json
S1939,Extends and implements list entries should not be redundant,CODE_SMELL,Minor,ready,All,java;csharp,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 1min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1939/metadata.json
S1940,Boolean checks should not be inverted,CODE_SMELL,Minor,ready,All,apex;go;python;tsql;java;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;ruby,pitfall,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1940/metadata.json
S1944,Inappropriate casts should not be made,CODE_SMELL,Major,ready,All,java;vbnet;csharp,cwe;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1944/metadata.json
S1974,Files should have sufficient line coverage by integration tests,CODE_SMELL,Major,closed,Main,java;csharp;cfamily,bad-practice,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1974/metadata.json
S1994,"""for"" loop increment clauses should modify the loops' counters",CODE_SMELL,Critical,ready,All,go;java;csharp;javascript,confusing,MAINTAINABILITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1994/metadata.json
S2053,Password hashing functions should use an unpredictable salt,VULNERABILITY,Critical,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:HIGH,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2053/metadata.json
S2068,Hard-coded credentials are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,apex;go;python;secrets;tsql;java;vbnet;abap;kotlin;php;xml;json;scala;swift;yaml;csharp;javascript;kubernetes;cobol;ruby;cfamily,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2068/metadata.json
S2070,SHA-1 and Message-Digest hash algorithms should not be used in secure contexts,VULNERABILITY,Critical,deprecated,Main,python;tsql;java;php;swift;csharp;plsql;javascript;cfamily,,,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2070/metadata.json
S2073,RSA encryption should be used with Optimal Asymmetric Encryption Padding,CODE_SMELL,Critical,closed,Main,python;java;html;vbnet;php;csharp;cfamily,cwe;security,,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2073/metadata.json
S2076,OS commands should not be vulnerable to command injection attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2076/metadata.json
S2077,Formatting SQL queries is security-sensitive,SECURITY_HOTSPOT,Major,ready,Main,go;python;java;vbnet;php;csharp;javascript;ruby,cwe;bad-practice;sql,MAINTAINABILITY:LOW;SECURITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2077/metadata.json
S2078,LDAP queries should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,python;java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2078/metadata.json
S2083,I/O function calls should not be vulnerable to path injection attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2083/metadata.json
S2091,XPath expressions should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2091/metadata.json
S2092,"Creating cookies without the ""secure"" flag is security-sensitive",SECURITY_HOTSPOT,Minor,ready,Main,go;python;java;kotlin;php;csharp;javascript;ruby,cwe;privacy,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2092/metadata.json
S2094,Classes should not be empty,CODE_SMELL,Minor,ready,All,java;vbnet;swift;csharp;javascript,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2094/metadata.json
S2096,"""main"" should not ""throw"" anything",CODE_SMELL,Blocker,ready,Main,java;csharp,error-handling,MAINTAINABILITY:BLOCKER,Constant/Issue: 15min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2096/metadata.json
S2114,Collections should not be passed as arguments to their own methods,BUG,Major,ready,All,java;kotlin;csharp,,RELIABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2114/metadata.json
S2115,A secure password should be used when connecting to a database,VULNERABILITY,Blocker,ready,Main,python;java;php;common;csharp,cwe,SECURITY:BLOCKER,Constant/Issue: 45min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2115/metadata.json
S2123,Values should not be uselessly incremented,BUG,Major,ready,All,java;kotlin;php;csharp;javascript;cfamily,unused,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2123/metadata.json
S2126,"Assignments should not be made in ""return"" statements",CODE_SMELL,Critical,closed,Main,python;php;csharp;javascript;cfamily,,,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2126/metadata.json
S2139,Exceptions should be either logged or rethrown but not both,CODE_SMELL,Major,ready,Main,java;csharp,logging;error-handling,MAINTAINABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,compliant.adoc;noncompliant.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2139/metadata.json
S2148,Underscores should be used to make large numbers readable,CODE_SMELL,Minor,ready,All,rust;java;swift;csharp,convention,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2148/metadata.json
S2156,"""final"" classes should not have ""protected"" members",CODE_SMELL,Minor,ready,All,java;csharp;cfamily,confusing,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2156/metadata.json
S2166,"Classes named like ""Exception"" should extend ""Exception"" or a subclass",CODE_SMELL,Major,ready,Main,java;vbnet;php;csharp,convention;error-handling;pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2166/metadata.json
S2178,Short-circuit logic should be used in boolean contexts,CODE_SMELL,Blocker,ready,Main,java;vbnet;csharp;cfamily,,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2178/metadata.json
S2183,Ints and longs should not be shifted by zero or more than their number of bits-1,BUG,Minor,ready,All,java;csharp,,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2183/metadata.json
S2184,Math operands should be cast before assignment,BUG,Minor,ready,All,java;csharp;cfamily,cwe;overflow,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2184/metadata.json
S2187,TestCases should contain tests,CODE_SMELL,Blocker,ready,Tests,java;php;csharp;javascript,tests;unused;confusing,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,Sonar way,how-mstest.adoc;how-nunit.adoc;how.adoc;resources.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2187/metadata.json
S2190,Recursion should not be infinite,BUG,Blocker,ready,All,python;java;csharp;cfamily,suspicious,RELIABILITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2190/metadata.json
S2197,Modulus results should not be checked for direct equality,CODE_SMELL,Critical,ready,All,java;swift;csharp;javascript,suspicious,MAINTAINABILITY:HIGH,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2197/metadata.json
S2198,Unnecessary mathematical comparisons should not be made,CODE_SMELL,Critical,ready,Main,rust;csharp,suspicious,MAINTAINABILITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2198/metadata.json
S2201,Return values from functions without side effects should not be ignored,BUG,Major,ready,Main,python;java;php;swift;csharp;javascript,suspicious;confusing,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2201/metadata.json
S2214,Deprecated methods should not be overridden,CODE_SMELL,Major,ready,Main,java;csharp,obsolete,,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2214/metadata.json
S2219,"""Class.isAssignableFrom"" should not be used to check object type",CODE_SMELL,Minor,ready,All,java;csharp,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2219/metadata.json
S2220,"""Equals"" should test for null",CODE_SMELL,Critical,closed,Main,java;vbnet;csharp;cfamily,cwe;bug,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2220/metadata.json
S2221,"""Exception"" should not be caught when not required by called methods",CODE_SMELL,Minor,ready,Main,java;csharp;plsql,cwe;error-handling,MAINTAINABILITY:LOW,Constant/Issue: 15min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2221/metadata.json
S2222,Locks should be released on all paths,BUG,Critical,ready,All,java;vbnet;csharp,cwe;multi-threading;symbolic-execution,RELIABILITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2222/metadata.json
S2223,Non-constant static fields should not be visible,CODE_SMELL,Critical,ready,Main,csharp,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2223/metadata.json
S2224,Assignments should not be chained,CODE_SMELL,Major,closed,Main,python;java;html;php;csharp;javascript;flex;cfamily,confusing,,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2224/metadata.json
S2225,"""toString()"" and ""clone()"" methods should not return null",BUG,Major,ready,Main,java;vbnet;csharp,cwe,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2225/metadata.json
S2228,Console logging should not be used,VULNERABILITY,Minor,deprecated,Main,csharp;javascript,,SECURITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2228/metadata.json
S2234,Parameters should be passed in the correct order,CODE_SMELL,Major,ready,All,python;java;vbnet;php;csharp;javascript;cfamily,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,compliantCode.adoc;noncompliantCode.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2234/metadata.json
S2245,Using pseudorandom number generators (PRNGs) is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,go;python;dart;java;kotlin;php;csharp;javascript;cfamily,cwe,SECURITY:HIGH,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2245/metadata.json
S2251,"A ""for"" loop update clause should move the counter in the right direction",BUG,Major,ready,All,java;php;csharp;javascript,,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2251/metadata.json
S2252,Loop conditions should be true at least once,BUG,Major,ready,All,java;vbnet;csharp,,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,compliant-code.adoc;noncompliant-code.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2252/metadata.json
S2255,Writing cookies is security-sensitive,SECURITY_HOTSPOT,Minor,deprecated,Main,python;java;vbnet;php;csharp;javascript,,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2255/metadata.json
S2257,Using non-standard cryptographic algorithms is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,python;java;vbnet;csharp,cwe,SECURITY:HIGH,Constant/Issue: 1d,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2257/metadata.json
S2259,Null pointers should not be dereferenced,BUG,Major,ready,Main,python;java;vbnet;csharp;javascript;cfamily,cwe,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,compliant-code.adoc;exception-code-analysis-attr.adoc;exception-code-debug-assert.adoc;exception-code-extension-method.adoc;exception-code-rider-attr.adoc;exception-code-unreachable.adoc;noncompliant-code.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2259/metadata.json
S2260,Track parsing failures,CODE_SMELL,Major,ready,All,terraform;docker;apex;go;jcl;python;dart;shell;azureresourcemanager;rust;tsql;vb6;java;kotlin;php;xml;ansible;json;githubactions;pli;scala;swift;yaml;csharp;plsql;groovy;javascript;kubernetes;cloudformation;cobol;flex;ruby;cfamily,suspicious,,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2260/metadata.json
S2275,Printf-style format strings should not lead to unexpected behavior at runtime,BUG,Blocker,ready,All,python;java;csharp;cfamily,,RELIABILITY:BLOCKER,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2275/metadata.json
S2278,Neither DES (Data Encryption Standard) nor DESede (3DES) should be used,VULNERABILITY,Blocker,superseded,Main,python;java;php;swift;csharp;plsql;cfamily,cwe,,Constant/Issue: 20min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2278/metadata.json
S2290,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2290/metadata.json
S2291,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2291/metadata.json
S2292,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2292/metadata.json
S2302,"""nameof"" should be used",CODE_SMELL,Critical,ready,Main,vbnet;csharp,bad-practice,MAINTAINABILITY:HIGH,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2302/metadata.json
S2306,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2306/metadata.json
S2325,Methods and properties that don't access instance data should be static,CODE_SMELL,Minor,ready,All,python;java;csharp;javascript,pitfall,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2325/metadata.json
S2326,Unused type parameters should be removed,CODE_SMELL,Major,ready,All,java;csharp,unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2326/metadata.json
S2327,"""try"" statements with identical ""catch"" and/or ""finally"" blocks should be merged",CODE_SMELL,Major,ready,Main,rpg;csharp,clumsy,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2327/metadata.json
S2328,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2328/metadata.json
S2329,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2329/metadata.json
S2330,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2330/metadata.json
S2332,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2332/metadata.json
S2333,Redundant modifiers should not be used,CODE_SMELL,Minor,ready,All,java;csharp,finding;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2333/metadata.json
S2339,Public constant members should not be used,CODE_SMELL,Critical,ready,All,vbnet;csharp,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2339/metadata.json
S2342,Enumeration types should comply with a naming convention,CODE_SMELL,Minor,ready,All,vbnet;swift;csharp;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2342/metadata.json
S2344,"Enumeration type names should not have ""Flags"" or ""Enum"" suffixes",CODE_SMELL,Minor,ready,All,vbnet;csharp,convention,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2344/metadata.json
S2345,Flags enumerations should explicitly initialize all their members,BUG,Minor,ready,All,vbnet;csharp,,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2345/metadata.json
S2346,"Flags enumerations zero-value members should be named ""None""",CODE_SMELL,Critical,ready,All,vbnet;csharp,convention,MAINTAINABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2346/metadata.json
S2357,Fields should be private,CODE_SMELL,Major,ready,Main,vbnet;csharp,pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2357/metadata.json
S2360,Optional parameters should not be used,CODE_SMELL,Critical,ready,All,vbnet;csharp,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2360/metadata.json
S2365,Properties should not make collection or array copies,CODE_SMELL,Critical,ready,Main,vbnet;csharp,api-design;performance,MAINTAINABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2365/metadata.json
S2368,Public methods should not have multidimensional array parameters,CODE_SMELL,Blocker,ready,Main,vbnet;csharp,pitfall,MAINTAINABILITY:BLOCKER,Constant/Issue: 1h,Sonar way,exception-code.adoc;intuitive-code.adoc;resources.adoc;rule.adoc;unintuitive-code.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2368/metadata.json
S2372,Exceptions should not be thrown from property getters,CODE_SMELL,Major,ready,Main,vbnet;csharp,error-handling,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2372/metadata.json
S2376,Write-only properties should not be used,CODE_SMELL,Major,ready,All,vbnet;csharp;javascript,pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2376/metadata.json
S2384,Mutable members should not be stored or returned directly,CODE_SMELL,Minor,ready,Main,java;csharp,cwe;unpredictable,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2384/metadata.json
S2386,"Mutable fields should not be ""public static""",CODE_SMELL,Minor,ready,Main,java;csharp,cwe;unpredictable,MAINTAINABILITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2386/metadata.json
S2387,Child class fields should not shadow parent class fields,CODE_SMELL,Blocker,ready,Main,java;vbnet;csharp;cfamily,confusing,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2387/metadata.json
S2436,Types and methods should not have too many type parameters,CODE_SMELL,Major,ready,All,csharp,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2436/metadata.json
S2437,Unnecessary bit operations should not be performed,CODE_SMELL,Blocker,ready,All,rust;java;vbnet;csharp,suspicious,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2437/metadata.json
S2445,Blocks should be synchronized on read-only fields,BUG,Major,ready,All,java;csharp,cwe;multi-threading,RELIABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2445/metadata.json
S2479,Whitespace and control characters in string literals should be explicit,CODE_SMELL,Critical,ready,Main,rust;java;csharp;plsql;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2479/metadata.json
S2486,Exceptions should not be ignored,CODE_SMELL,Minor,ready,Main,python;dart;rpg;java;csharp;plsql;javascript;cobol;cfamily,cwe;error-handling;suspicious,MAINTAINABILITY:LOW,Constant/Issue: 1h,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2486/metadata.json
S2495,Flag arguments should not be used,CODE_SMELL,Major,closed,Main,python;vb6;java;vbnet;php;swift;csharp;javascript;flex;cfamily,clumsy,,Constant/Issue: 20min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2495/metadata.json
S2551,Shared resources should not be used for locking,BUG,Critical,ready,All,vbnet;csharp,multi-threading,RELIABILITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2551/metadata.json
S2552,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2552/metadata.json
S2553,,,,,,csharp,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2553/metadata.json
S2575,"Untrusted data should be escaped before being saved into ""HTTP"" or ""JSP"" classes ",VULNERABILITY,Critical,closed,Main,python;java;vbnet;abap;php;swift;csharp;cobol;cfamily,cwe,,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2575/metadata.json
S2583,Conditionally executed code should be reachable,BUG,Major,ready,All,python;java;vbnet;csharp;javascript;cobol;cfamily,cwe;unused;suspicious;pitfall,RELIABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2583/metadata.json
S2589,Boolean expressions should not be gratuitous,CODE_SMELL,Major,ready,All,python;rust;java;vbnet;csharp;javascript;cobol;cfamily,cwe;suspicious;redundant,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2589/metadata.json
