rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S5146,HTTP request redirections should not be open to forging attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5146/metadata.json
S5147,NoSQL operations should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,python;java;vbnet;kotlin;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5147/metadata.json
S5320,Broadcasting intents is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,java;kotlin,cwe;android,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5320/metadata.json
S5322,Receiving intents is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,java;kotlin;xml,cwe;android,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5322/metadata.json
S5324,Accessing Android external storage is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,dart;java;kotlin,cwe;android,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5324/metadata.json
S5332,Using clear-text protocols is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,terraform;docker;apex;go;python;dart;shell;azureresourcemanager;java;vbnet;kotlin;php;xml;ansible;common;githubactions;swift;csharp;javascript;kubernetes;cloudformation;cfamily,cwe,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5332/metadata.json
S5334,Dynamic code execution should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5334/metadata.json
S5344,Passwords should not be stored in plaintext or with a fast hashing algorithm,VULNERABILITY,Critical,ready,Main,go;python;java;kotlin;xml;common;csharp,cwe;spring,SECURITY:HIGH,Constant/Issue: 30min,Sonar way,highlighting.adoc;message.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5344/metadata.json
S5496,Server-side templates should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,python;java;kotlin,cwe;python3,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5496/metadata.json
S5527,Server hostnames should be verified during SSL/TLS connections,VULNERABILITY,Critical,ready,Main,go;python;java;kotlin;php;common;javascript;ruby;cfamily,cwe;privacy;ssl,SECURITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5527/metadata.json
S5542,Encryption algorithms should be used with secure mode and padding scheme,VULNERABILITY,Critical,ready,Main,go;python;dart;java;vbnet;kotlin;php;common;swift;csharp;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5542/metadata.json
S5547,Cipher algorithms should be robust,VULNERABILITY,Critical,ready,Main,go;python;dart;java;vbnet;kotlin;php;common;swift;csharp;plsql;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5547/metadata.json
S5612,,,,,,java;kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5612/metadata.json
S5842,Repeated patterns in regular expressions should not match the empty string,BUG,Minor,ready,All,python;java;kotlin;php;javascript,regex,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5842/metadata.json
S5843,Regular expressions should not be too complicated,CODE_SMELL,Major,ready,All,python;java;kotlin;php;javascript,regex,MAINTAINABILITY:MEDIUM,Linear with offset,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5843/metadata.json
S5846,Empty lines should not be tested with regex MULTILINE flag,CODE_SMELL,Critical,ready,All,java;kotlin,regex,MAINTAINABILITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5846/metadata.json
S5850,Alternatives in regular expressions should be grouped when used with anchors,BUG,Major,ready,All,python;java;kotlin;php;javascript,regex,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5850/metadata.json
S5856,Regular expressions should be syntactically valid,BUG,Critical,ready,All,python;dart;rust;java;vbnet;kotlin;php;csharp;javascript,regex,RELIABILITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5856/metadata.json
S5857,Character classes should be preferred over reluctant quantifiers in regular expressions,CODE_SMELL,Minor,ready,All,python;java;kotlin;php,regex,MAINTAINABILITY:LOW,Constant/Issue: 3min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5857/metadata.json
S5867,Unicode-aware versions of character classes should be preferred,CODE_SMELL,Minor,ready,All,java;kotlin;php;javascript,regex,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5867/metadata.json
S5868,Unicode Grapheme Clusters should be avoided inside regex character classes,BUG,Major,ready,All,python;java;kotlin;php;javascript,regex,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5868/metadata.json
S5869,Character classes in regular expressions should not contain the same character twice,CODE_SMELL,Major,ready,All,python;java;kotlin;php;javascript,regex,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5869/metadata.json
S5883,OS commands should not be vulnerable to argument injection attacks,VULNERABILITY,Minor,ready,Main,java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:LOW,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5883/metadata.json
S6096,Extracting archives should not lead to zip slip vulnerabilities,VULNERABILITY,Blocker,ready,Main,go;java;vbnet;kotlin;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6096/metadata.json
S6173,Reflection should not be vulnerable to injection attacks,VULNERABILITY,Major,ready,Main,java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6173/metadata.json
S6202,"Type comparison operator should be used instead of ""isInstance()""",CODE_SMELL,Major,ready,Main,java;kotlin,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6202/metadata.json
S6203,,CODE_SMELL,Minor,ready,Main,java;kotlin,,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6203/metadata.json
S6207,,CODE_SMELL,Major,ready,Main,dart;java;kotlin,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6207/metadata.json
S6218,,BUG,Major,ready,Main,java;kotlin,,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6218/metadata.json
S6287,Applications should not create session cookies from untrusted input,VULNERABILITY,Major,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6287/metadata.json
S6288,Authorizing non-authenticated users to use keys in the Android KeyStore is security-sensitive,SECURITY_HOTSPOT,Major,ready,Main,java;kotlin;swift,cwe;android,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6288/metadata.json
S6291,Using unencrypted databases in mobile applications is security-sensitive,SECURITY_HOTSPOT,Major,deprecated,Main,java;kotlin,,SECURITY:MEDIUM,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6291/metadata.json
S6293,Using biometric authentication without a cryptographic solution is security-sensitive,SECURITY_HOTSPOT,Major,ready,Main,java;kotlin,cwe;android,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6293/metadata.json
S6300,Using unencrypted files in mobile applications is security-sensitive,SECURITY_HOTSPOT,Major,deprecated,Main,java;kotlin,,SECURITY:MEDIUM,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6300/metadata.json
S6301,Mobile database encryption keys should not be disclosed,VULNERABILITY,Major,ready,All,java;kotlin;common,cwe;android,SECURITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6301/metadata.json
S6305,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6305/metadata.json
S6306,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6306/metadata.json
S6307,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6307/metadata.json
S6309,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6309/metadata.json
S6310,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6310/metadata.json
S6311,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6311/metadata.json
S6312,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6312/metadata.json
S6313,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6313/metadata.json
S6314,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6314/metadata.json
S6315,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6315/metadata.json
S6316,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6316/metadata.json
S6318,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6318/metadata.json
S6350,Constructing arguments of system commands from user input is security-sensitive,SECURITY_HOTSPOT,Major,ready,Main,go;python;java;vbnet;kotlin;php;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6350/metadata.json
S6362,Enabling JavaScript support for WebViews is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,dart;java;kotlin,cwe;android,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6362/metadata.json
S6363,Enabling file access for WebViews is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,java;kotlin;swift,cwe;android,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6363/metadata.json
S6384,Components should not be vulnerable to intent redirection,VULNERABILITY,Blocker,ready,Main,java;kotlin;common,android,SECURITY:BLOCKER,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6384/metadata.json
S6390,Thread suspensions should not be vulnerable to Denial of Service attacks,VULNERABILITY,Critical,ready,All,java;kotlin;common,cwe;denial-of-service,SECURITY:HIGH,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6390/metadata.json
S6398,JSON operations should not be vulnerable to injection attacks,VULNERABILITY,Major,ready,All,java;kotlin;common,cwe,SECURITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6398/metadata.json
S6399,XML operations should not be vulnerable to injection attacks,VULNERABILITY,Major,ready,All,java;vbnet;kotlin;common;csharp,cwe,SECURITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6399/metadata.json
S6418,Hard-coded secrets are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,go;python;secrets;java;vbnet;kotlin;php;json;swift;yaml;csharp;javascript;kubernetes;cfamily,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6418/metadata.json
S6432,Counter Mode initialization vectors should not be reused,VULNERABILITY,Critical,ready,Main,python;java;kotlin;common;csharp,cwe,SECURITY:HIGH,Constant/Issue: 15min,Sonar way,highlighting.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6432/metadata.json
S6474,Using remote artifacts without authenticity and integrity checks is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,docker;kotlin,dockerfile;cwe,SECURITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6474/metadata.json
S6508,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6508/metadata.json
S6510,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6510/metadata.json
S6511,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6511/metadata.json
S6512,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6512/metadata.json
S6514,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6514/metadata.json
S6515,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6515/metadata.json
S6516,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6516/metadata.json
S6517,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6517/metadata.json
S6518,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6518/metadata.json
S6519,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6519/metadata.json
S6524,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6524/metadata.json
S6526,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6526/metadata.json
S6527,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6527/metadata.json
S6528,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6528/metadata.json
S6529,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6529/metadata.json
S6530,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6530/metadata.json
S6531,Redundant type casts should be removed,CODE_SMELL,Major,ready,All,dart;kotlin,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6531/metadata.json
S6532,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6532/metadata.json
S6547,Environment variables should not be defined from untrusted input,VULNERABILITY,Major,ready,Main,java;vbnet;kotlin;common;csharp,cwe;sans-top25-insecure,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6547/metadata.json
S6549,Accessing files should not lead to filesystem oracle attacks,VULNERABILITY,Major,ready,All,java;vbnet;kotlin;common;csharp,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6549/metadata.json
S6558,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6558/metadata.json
S6611,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6611/metadata.json
S6615,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6615/metadata.json
S6619,Null checks should be useful,CODE_SMELL,Major,ready,All,dart;kotlin,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6619/metadata.json
S6623,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6623/metadata.json
S6624,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6624/metadata.json
S6625,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6625/metadata.json
S6626,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6626/metadata.json
S6627,Users should not use internal APIs,CODE_SMELL,Major,ready,All,kotlin;common;javascript,gradle,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6627/metadata.json
S6628,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6628/metadata.json
S6629,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6629/metadata.json
S6631,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6631/metadata.json
S6632,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6632/metadata.json
S6634,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6634/metadata.json
S7044,Server-side requests should not be vulnerable to traversing attacks,VULNERABILITY,Major,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7044/metadata.json
S7201,,,,closed,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7201/metadata.json
S7204,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7204/metadata.json
S7206,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7206/metadata.json
S7409,Exposing native code through JavaScript interfaces is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,dart;java;kotlin,cwe;android,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7409/metadata.json
S7410,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7410/metadata.json
S7416,,,,,,kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7416/metadata.json
S7435,Processing persistent unique identifiers is security-sensitive,SECURITY_HOTSPOT,Minor,ready,All,dart;java;kotlin;swift,android,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7435/metadata.json
S7606,WebViews should not be vulnerable to cross-app scripting attacks,VULNERABILITY,Blocker,ready,Main,java;kotlin;common,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7606/metadata.json
S7610,Sensitive information should not be logged in production builds,VULNERABILITY,Major,ready,All,java;kotlin;common,,SECURITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7610/metadata.json
S899,Return values should not be ignored when they contain the operation status code,BUG,Minor,ready,Main,java;kotlin,cwe;error-handling,RELIABILITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S899/metadata.json
