rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S2615,Externally-provided format strings should be sanitized,VULNERABILITY,Minor,ready,Main,java;swift;cfamily,cwe,,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2615/metadata.json
S2630,Vulnerable regular expressions should not be used,BUG,Critical,closed,Main,python;vb6;java;vbnet;php;swift;csharp;javascript;flex;cfamily,denial-of-service,,Constant/Issue: 45min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2630/metadata.json
S2635,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2635/metadata.json
S2737,"""catch"" clauses should do more than rethrow",CODE_SMELL,Minor,ready,Main,python;tsql;java;vbnet;php;common;swift;csharp;plsql;javascript;cfamily,error-handling;unused;finding;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,code-example.adoc;compliant.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2737/metadata.json
S2751,Conditions should not be immediately retested,CODE_SMELL,Major,closed,Main,python;rpg;vb6;java;vbnet;abap;php;swift;csharp;javascript;cobol;flex;cfamily,bug,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2751/metadata.json
S2758,The ternary operator should not return the same value regardless of the condition,BUG,Major,deprecated,All,swift;csharp,,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2758/metadata.json
S2760,Sequential tests should not check the same condition,CODE_SMELL,Minor,ready,All,swift;csharp,suspicious;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2760/metadata.json
S2950,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2950/metadata.json
S2951,"""break"" should be the only statement in a ""case""",CODE_SMELL,Minor,ready,Main,vbnet;swift,unused;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2951/metadata.json
S2957,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2957/metadata.json
S2958,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2958/metadata.json
S2959,Statements should not end with semicolons,CODE_SMELL,Minor,ready,All,java;swift,convention,MAINTAINABILITY:LOW,Constant/Issue: 1min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2959/metadata.json
S2960,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2960/metadata.json
S2961,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2961/metadata.json
S2962,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2962/metadata.json
S2963,"""this"" should not be used gratuitously",CODE_SMELL,Minor,ready,Main,dart;swift,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2963/metadata.json
S2966,Optionals should not be force-unwrapped,CODE_SMELL,Minor,ready,Main,swift;javascript,unpredictable,MAINTAINABILITY:LOW,Constant/Issue: 15min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2966/metadata.json
S2967,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2967/metadata.json
S2968,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2968/metadata.json
S2969,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2969/metadata.json
S3045,"""break"" should not be used with a label",CODE_SMELL,Minor,closed,Main,python;java;vbnet;php;swift;csharp;javascript;flex;cfamily,confusing,,Constant/Issue: 20min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3045/metadata.json
S3083,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3083/metadata.json
S3086,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3086/metadata.json
S3087,Closure expressions should not be nested too deeply,CODE_SMELL,Major,ready,Main,swift,confusing,MAINTAINABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3087/metadata.json
S3110,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3110/metadata.json
S3111,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3111/metadata.json
S3221,Parallel collections should not be maintained,CODE_SMELL,Minor,closed,Main,java;swift;csharp;flex;cfamily,design,,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3221/metadata.json
S3255,"""this"" should not be used gratuitously",CODE_SMELL,Minor,closed,Main,python;java;php;swift;csharp;flex;cfamily,clumsy,,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3255/metadata.json
S3275,IV's should be random and unique,VULNERABILITY,Critical,closed,Main,python;java;vbnet;php;swift;csharp;cfamily,cwe,,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3275/metadata.json
S3329,Cipher Block Chaining IVs should be unpredictable,VULNERABILITY,Critical,ready,Main,go;python;java;vbnet;kotlin;common;swift;csharp,cwe,SECURITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3329/metadata.json
S3358,Ternary operators should not be nested,CODE_SMELL,Major,ready,All,python;dart;tsql;java;vbnet;php;common;swift;csharp;javascript;cfamily,confusing,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,compliant.adoc;noncompliant.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3358/metadata.json
S3399,Super class fields should not be assigned from constructors,CODE_SMELL,Major,closed,Main,java;swift;csharp;cfamily,suspicious,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3399/metadata.json
S3400,Methods should not return constants,CODE_SMELL,Minor,ready,Main,java;swift;csharp;cfamily,confusing,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3400/metadata.json
S3424,Skipped unit tests should be either removed or fixed,CODE_SMELL,Minor,closed,Tests,python;rpg;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3424/metadata.json
S3502,Methods in the same class should not have the same body,CODE_SMELL,Major,closed,Main,python;css;vb6;java;vbnet;php;swift;csharp;javascript;flex;cfamily,design;suspicious,,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3502/metadata.json
S3554,Loop stop conditions should allow more than one iteration,BUG,Major,closed,Main,python;vb6;java;vbnet;php;swift;csharp;javascript;flex;cfamily,,,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3554/metadata.json
S3626,Jump statements should not be redundant,CODE_SMELL,Minor,ready,All,python;tsql;java;abap;php;swift;csharp;plsql;javascript;cfamily,redundant;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 1min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3626/metadata.json
S3630,"""reinterpret_cast"" should not be used",CODE_SMELL,Major,ready,Main,swift;cfamily,pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3630/metadata.json
S3661,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3661/metadata.json
S3667,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3667/metadata.json
S3668,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3668/metadata.json
S3776,Cognitive Complexity of functions should not be too high,CODE_SMELL,Critical,ready,All,apex;go;python;dart;rust;java;vbnet;abap;kotlin;php;scala;swift;csharp;javascript;ruby;cfamily,brain-overload,MAINTAINABILITY:HIGH,Linear with offset,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3776/metadata.json
S3923,All branches in a conditional structure should not have exactly the same implementation,BUG,Major,ready,All,apex;go;jcl;python;tsql;java;vbnet;abap;kotlin;php;common;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,code-example.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3923/metadata.json
S3981,Collection sizes and array length comparisons should make sense,BUG,Major,ready,All,go;python;java;vbnet;kotlin;php;swift;csharp;javascript,confusing,RELIABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3981/metadata.json
S4142,Duplicate values should not be passed as arguments,CODE_SMELL,Major,deprecated,Main,tsql;java;vbnet;php;swift;csharp,,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4142/metadata.json
S4143,Map values should not be replaced unconditionally,BUG,Major,ready,All,go;python;java;vbnet;php;swift;csharp;javascript;cfamily,suspicious,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4143/metadata.json
S4144,Methods should not have identical implementations,CODE_SMELL,Major,ready,All,apex;go;python;java;vbnet;kotlin;php;scala;swift;csharp;javascript;ruby;cfamily,confusing;duplicate;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4144/metadata.json
S4173,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4173/metadata.json
S4182,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4182/metadata.json
S4183,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4183/metadata.json
S4184,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4184/metadata.json
S4185,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4185/metadata.json
S4186,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4186/metadata.json
S4187,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4187/metadata.json
S4188,Tuples should not be too large,CODE_SMELL,Minor,ready,All,swift,confusing,MAINTAINABILITY:LOW,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4188/metadata.json
S4231,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4231/metadata.json
S4232,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4232/metadata.json
S4233,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4233/metadata.json
S4423,Weak SSL/TLS protocols should not be used,VULNERABILITY,Critical,ready,Main,terraform;docker;go;python;shell;azureresourcemanager;java;vbnet;kotlin;php;common;githubactions;swift;csharp;javascript;cloudformation;ruby;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4423/metadata.json
S4426,Cryptographic keys should be robust,VULNERABILITY,Critical,ready,Main,go;python;java;kotlin;php;common;swift;csharp;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4426/metadata.json
S4507,Delivering code in production with debug features activated is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,docker;go;python;azureresourcemanager;rpg;java;vbnet;kotlin;php;xml;swift;csharp;javascript;cobol;flex,cwe;error-handling;debug;user-experience,SECURITY:LOW,Constant/Issue: 1min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4507/metadata.json
S4790,Using weak hashing algorithms is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,docker;go;python;dart;shell;tsql;java;vbnet;abap;kotlin;php;githubactions;swift;csharp;plsql;javascript;cfamily,cwe,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4790/metadata.json
S4830,Server certificates should be verified during SSL/TLS connections,VULNERABILITY,Critical,ready,Main,docker;go;python;dart;shell;java;vbnet;kotlin;php;ansible;common;githubactions;swift;csharp;javascript;ruby;cfamily,cwe;privacy;ssl,SECURITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4830/metadata.json
S4972,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4972/metadata.json
S5332,Using clear-text protocols is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,terraform;docker;apex;go;python;dart;shell;azureresourcemanager;java;vbnet;kotlin;php;xml;ansible;common;githubactions;swift;csharp;javascript;kubernetes;cloudformation;cfamily,cwe,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5332/metadata.json
S5542,Encryption algorithms should be used with secure mode and padding scheme,VULNERABILITY,Critical,ready,Main,go;python;dart;java;vbnet;kotlin;php;common;swift;csharp;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5542/metadata.json
S5547,Cipher algorithms should be robust,VULNERABILITY,Critical,ready,Main,go;python;dart;java;vbnet;kotlin;php;common;swift;csharp;plsql;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5547/metadata.json
S5773,Types allowed to be deserialized should be restricted,VULNERABILITY,Major,ready,Main,vbnet;common;swift;csharp,cwe;symbolic-execution,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5773/metadata.json
S6288,Authorizing non-authenticated users to use keys in the Android KeyStore is security-sensitive,SECURITY_HOTSPOT,Major,ready,Main,java;kotlin;swift,cwe;android,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,highlighting.adoc;message.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6288/metadata.json
S6363,Enabling file access for WebViews is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,java;kotlin;swift,cwe;android,SECURITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6363/metadata.json
S6418,Hard-coded secrets are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,go;python;secrets;java;vbnet;kotlin;php;json;swift;yaml;csharp;javascript;kubernetes;cfamily,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S6418/metadata.json
S7088,Pubspec urls should be secure,VULNERABILITY,Critical,ready,All,dart;common;swift,cwe,SECURITY:HIGH,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7088/metadata.json
S7435,Processing persistent unique identifiers is security-sensitive,SECURITY_HOTSPOT,Minor,ready,All,dart;java;kotlin;swift,android,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7435/metadata.json
S7485,Allowing unrestricted navigation in WebViews is security-sensitive,SECURITY_HOTSPOT,Major,ready,All,dart;swift,,SECURITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7485/metadata.json
S7694,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7694/metadata.json
S7919,,,,,,swift,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S7919/metadata.json
S881,Increment (++) and decrement (--) operators should not be used in a method call or mixed with other operators in an expression,CODE_SMELL,Major,ready,All,java;php;swift;csharp;javascript;cfamily,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S881/metadata.json
