rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S1261,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1261/metadata.json
S1262,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1262/metadata.json
S1264,"A ""while"" loop should be used instead of a ""for"" loop",CODE_SMELL,Minor,ready,All,java;php;csharp;javascript;cfamily,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1264/metadata.json
S1265,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1265/metadata.json
S1266,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1266/metadata.json
S1267,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1267/metadata.json
S1269,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1269/metadata.json
S127,"""for"" loop stop conditions should be invariant",CODE_SMELL,Major,ready,All,java;php;csharp;javascript;flex;cfamily,pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S127/metadata.json
S1270,"Functions without parameters should not use ""(void)""",CODE_SMELL,Minor,ready,Main,cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1270/metadata.json
S1271,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1271/metadata.json
S1272,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1272/metadata.json
S128,"Switch cases should end with an unconditional ""break"" statement",CODE_SMELL,Blocker,ready,All,java;php;javascript;flex;cfamily,cwe;suspicious,MAINTAINABILITY:BLOCKER,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S128/metadata.json
S129,Analysis failure preventing from detecting quality flaws and bugs,CODE_SMELL,Major,closed,Main,java;flex;cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S129/metadata.json
S1291,"Track uses of ""NOSONAR"" comments",CODE_SMELL,Major,ready,All,python;tsql;java;php;plsql;javascript;cobol;cfamily,bad-practice,MAINTAINABILITY:MEDIUM,Constant/Issue: 1min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1291/metadata.json
S1301,"""switch"" statements should have at least 3 ""case"" clauses",CODE_SMELL,Minor,ready,All,vb6;java;vbnet;abap;php;swift;csharp;javascript;flex;cfamily,bad-practice,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1301/metadata.json
S131,"""switch"" statements should have ""default"" clauses",CODE_SMELL,Critical,ready,All,apex;go;shell;tsql;vb6;java;vbnet;abap;kotlin;php;pli;scala;csharp;plsql;javascript;cobol;flex;ruby;cfamily,cwe,MAINTAINABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S131/metadata.json
S1311,Cyclomatic Complexity of classes should not be too high,CODE_SMELL,Critical,deprecated,Main,python;java;abap;php;swift;flex;cfamily,brain-overload,,Linear with offset,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1311/metadata.json
S1313,Using hardcoded IP addresses is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,apex;go;python;tsql;vb6;java;vbnet;abap;kotlin;php;scala;swift;csharp;javascript;ruby;cfamily,,SECURITY:LOW,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1313/metadata.json
S1314,Octal values should not be used,CODE_SMELL,Blocker,ready,All,go;java;php;javascript;flex;ruby;cfamily,pitfall,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1314/metadata.json
S134,"Control flow statements ""if"", ""for"", ""while"", ""switch"" and ""try"" should not be nested too deeply",CODE_SMELL,Critical,ready,All,apex;go;python;rpg;tsql;java;vbnet;abap;kotlin;php;pli;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,brain-overload,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S134/metadata.json
S138,Functions should not have too many lines of code,CODE_SMELL,Major,ready,Main,apex;go;python;shell;rpg;tsql;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S138/metadata.json
S139,Comments should not be located at the end of lines of code,CODE_SMELL,Minor,ready,All,python;vb6;java;vbnet;php;swift;plsql;javascript;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 1min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S139/metadata.json
S1448,Classes should not have too many methods,CODE_SMELL,Major,ready,Main,java;php;flex;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 1h,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1448/metadata.json
S1451,Track lack of copyright and license headers,CODE_SMELL,Blocker,ready,All,apex;go;python;rpg;tsql;java;html;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,convention,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1451/metadata.json
S1477,Source files should not have any duplicated blocks,CODE_SMELL,Critical,closed,Main,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,pitfall,,Linear with offset,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1477/metadata.json
S1479,"""switch"" statements should not have too many ""case"" clauses",CODE_SMELL,Major,ready,All,apex;go;tsql;vb6;java;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1479/metadata.json
S1481,Unused local variables should be removed,CODE_SMELL,Minor,ready,All,apex;python;dart;shell;azureresourcemanager;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;flex;ruby;cfamily,unused,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1481/metadata.json
S1482,Branches should have sufficient coverage by unit tests,CODE_SMELL,Critical,closed,Main,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,bad-practice,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1482/metadata.json
S1483,Lines should have sufficient coverage by unit tests,CODE_SMELL,Critical,closed,Main,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,bad-practice,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1483/metadata.json
S1484,Track instances of below-threshold comment line density,CODE_SMELL,Minor,closed,Main,python;rpg;tsql;vb6;java;html;vbnet;abap;php;xml;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,convention,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1484/metadata.json
S1541,Cyclomatic Complexity of functions should not be too high,CODE_SMELL,Critical,ready,Main,python;dart;rpg;vb6;java;vbnet;abap;php;swift;csharp;plsql;javascript;flex;cfamily,brain-overload,MAINTAINABILITY:HIGH,Linear with offset,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1541/metadata.json
S1543,Macro names should comply with a naming convention,CODE_SMELL,Minor,ready,Main,abap;cfamily,convention;preprocessor,MAINTAINABILITY:LOW,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1543/metadata.json
S1545,Variable names should comply with a naming convention,CODE_SMELL,Major,ready,Main,abap;pli;cfamily,convention,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1545/metadata.json
S1578,File names should comply with a naming convention,CODE_SMELL,Minor,ready,Main,python;dart;php;pli;cobol;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1578/metadata.json
S1606,Failed unit tests should be fixed,CODE_SMELL,Blocker,closed,Tests,python;rpg;vb6;java;vbnet;abap;php;pli;swift;csharp;plsql;javascript;cobol;flex;cfamily,tests,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1606/metadata.json
S1642,"""struct"" names should comply with a naming convention",CODE_SMELL,Minor,ready,Main,swift;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1642/metadata.json
S1656,Variables should not be self-assigned,BUG,Major,ready,All,apex;go;python;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;csharp;plsql;javascript;cobol;ruby;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 3min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1656/metadata.json
S1659,Multiple variables should not be declared on the same line,CODE_SMELL,Minor,ready,All,go;tsql;vb6;java;vbnet;swift;csharp;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1659/metadata.json
S1669,Keywords should not be used as variable names,CODE_SMELL,Blocker,ready,Main,abap;pli;csharp;cfamily,pitfall,MAINTAINABILITY:BLOCKER,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1669/metadata.json
S1677,Comment indentation should match code indentation,CODE_SMELL,Minor,closed,Main,python;vb6;java;html;vbnet;abap;php;xml;csharp;javascript;flex;cfamily,convention,,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1677/metadata.json
S1679,The original exception object should be rethrown,BUG,Major,ready,All,dart;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1679/metadata.json
S1699,Constructors should only call non-overridable methods,CODE_SMELL,Critical,ready,Main,java;csharp;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1699/metadata.json
S1700,A field should not duplicate the name of its containing class,CODE_SMELL,Major,ready,All,python;java;vbnet;php;swift;csharp;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1700/metadata.json
S1704,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1704/metadata.json
S1705,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1705/metadata.json
S1706,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1706/metadata.json
S1707,"Track ""TODO"" and ""FIXME"" comments that do not contain a reference to a person",CODE_SMELL,Minor,ready,Main,python;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1707/metadata.json
S1708,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1708/metadata.json
S1709,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1709/metadata.json
S1712,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1712/metadata.json
S1719,Track citations of missing copybooks,CODE_SMELL,Major,closed,Main,cobol;cfamily,,,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1719/metadata.json
S1749,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1749/metadata.json
S1750,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1750/metadata.json
S1751,Loops with at most one iteration should be refactored,BUG,Major,ready,All,go;python;rust;tsql;java;vbnet;abap;php;swift;csharp;plsql;javascript;cfamily,confusing;bad-practice,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1751/metadata.json
S1760,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1760/metadata.json
S1761,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1761/metadata.json
S1762,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1762/metadata.json
S1763,All code should be reachable,BUG,Major,ready,Main,apex;go;python;tsql;kotlin;php;scala;swift;plsql;javascript;ruby;cfamily,cwe;unused,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1763/metadata.json
S1764,Identical expressions should not be used on both sides of a binary operator,BUG,Major,ready,All,apex;go;python;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,suspicious,RELIABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1764/metadata.json
S1767,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1767/metadata.json
S1768,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1768/metadata.json
S1769,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1769/metadata.json
S1770,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1770/metadata.json
S1771,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1771/metadata.json
S1772,Constants should come first in equality tests,CODE_SMELL,Minor,deprecated,Main,cfamily,,MAINTAINABILITY:LOW,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1772/metadata.json
S1773,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1773/metadata.json
S1774,The ternary operator should not be used,CODE_SMELL,Major,ready,All,java;javascript;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1774/metadata.json
S1775,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1775/metadata.json
S1820,Classes should not have too many fields,CODE_SMELL,Major,ready,Main,java;php;flex;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 1h,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1820/metadata.json
S1821,"""switch"" statements should not be nested",CODE_SMELL,Critical,ready,All,apex;go;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1821/metadata.json
S1831,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1831/metadata.json
S1836,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1836/metadata.json
S1851,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1851/metadata.json
S1852,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1852/metadata.json
S1853,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1853/metadata.json
S1854,Unused assignments should be removed,CODE_SMELL,Major,ready,All,python;dart;java;php;swift;csharp;plsql;javascript;cfamily,cwe;unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 1min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1854/metadata.json
S1862,"Related ""if/else if"" statements should not have the same condition",BUG,Major,ready,All,apex;go;python;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,unused;pitfall,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1862/metadata.json
S1871,Two branches in a conditional structure should not have exactly the same implementation,CODE_SMELL,Major,ready,Main,apex;go;python;rpg;tsql;java;vbnet;abap;kotlin;php;common;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,design;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,exceptions.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1871/metadata.json
S1874,"""@Deprecated"" code should not be used",CODE_SMELL,Minor,ready,Main,dart;java;kotlin;javascript;kubernetes;cfamily,cwe;obsolete,MAINTAINABILITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1874/metadata.json
S1875,Comparisons should only be made in the context of boolean expressions,BUG,Major,deprecated,Main,java;cfamily,,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1875/metadata.json
S1878,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1878/metadata.json
S1879,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1879/metadata.json
S1886,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1886/metadata.json
S1887,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1887/metadata.json
S1905,Redundant casts should not be used,CODE_SMELL,Minor,ready,All,java;csharp;cfamily,redundant;clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1905/metadata.json
S1908,Files should not be too complex,CODE_SMELL,Major,deprecated,Main,python;html;swift;plsql;cfamily,,,Linear with offset,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1908/metadata.json
S1909,"""goto"" statements should not be used to jump into blocks",CODE_SMELL,Blocker,ready,Main,csharp;cfamily,brain-overload;pitfall,MAINTAINABILITY:BLOCKER,Constant/Issue: 1h,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1909/metadata.json
S1911,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1911/metadata.json
S1912,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1912/metadata.json
S1913,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1913/metadata.json
S1914,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1914/metadata.json
S1915,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1915/metadata.json
S1916,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1916/metadata.json
S1917,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1917/metadata.json
S1974,Files should have sufficient line coverage by integration tests,CODE_SMELL,Major,closed,Main,java;csharp;cfamily,bad-practice,,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1974/metadata.json
S1976,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1976/metadata.json
S1978,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1978/metadata.json
S1979,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1979/metadata.json
S1980,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1980/metadata.json
S1985,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1985/metadata.json
S1986,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1986/metadata.json
S1990,"""final"" should not be used redundantly",CODE_SMELL,Minor,ready,Main,php;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1990/metadata.json
S1996,Files should contain only one top-level class or interface each,CODE_SMELL,Major,ready,All,java;vbnet;php;swift;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Linear,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1996/metadata.json
S2068,Hard-coded credentials are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,apex;go;python;secrets;tsql;java;vbnet;abap;kotlin;php;xml;json;scala;swift;yaml;csharp;javascript;kubernetes;cobol;ruby;cfamily,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2068/metadata.json
S2070,SHA-1 and Message-Digest hash algorithms should not be used in secure contexts,VULNERABILITY,Critical,deprecated,Main,python;tsql;java;php;swift;csharp;plsql;javascript;cfamily,,,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2070/metadata.json
S2073,RSA encryption should be used with Optimal Asymmetric Encryption Padding,CODE_SMELL,Critical,closed,Main,python;java;html;vbnet;php;csharp;cfamily,cwe;security,,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2073/metadata.json
S2095,Resources should be closed,BUG,Blocker,ready,All,java;cfamily,cwe;leak;denial-of-service,RELIABILITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2095/metadata.json
S2107,,,,,,java;cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2107/metadata.json
S2123,Values should not be uselessly incremented,BUG,Major,ready,All,java;kotlin;php;csharp;javascript;cfamily,unused,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2123/metadata.json
S2126,"Assignments should not be made in ""return"" statements",CODE_SMELL,Critical,closed,Main,python;php;csharp;javascript;cfamily,,,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2126/metadata.json
S2145,Switches should be used for sequences of simple tests,CODE_SMELL,Minor,ready,Main,plsql;cfamily,clumsy,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2145/metadata.json
S2155,Class cycles should be removed,CODE_SMELL,Critical,closed,Main,java;flex;cfamily,brain-overload,,Constant/Issue: 20min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2155/metadata.json
S2156,"""final"" classes should not have ""protected"" members",CODE_SMELL,Minor,ready,All,java;csharp;cfamily,confusing,MAINTAINABILITY:LOW,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2156/metadata.json
S2178,Short-circuit logic should be used in boolean contexts,CODE_SMELL,Blocker,ready,Main,java;vbnet;csharp;cfamily,,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2178/metadata.json
S2184,Math operands should be cast before assignment,BUG,Minor,ready,All,java;csharp;cfamily,cwe;overflow,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2184/metadata.json
S2190,Recursion should not be infinite,BUG,Blocker,ready,All,python;java;csharp;cfamily,suspicious,RELIABILITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2190/metadata.json
S2191,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2191/metadata.json
S2193,"""for"" loop counters should not have essentially floating type",BUG,Minor,ready,Main,rust;java;cfamily,cert,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2193/metadata.json
S2195,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2195/metadata.json
S2209,"""static"" members should be accessed statically",CODE_SMELL,Major,ready,Main,java;cfamily,pitfall,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2209/metadata.json
S2216,,,,,,cfamily,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2216/metadata.json
S2220,"""Equals"" should test for null",CODE_SMELL,Critical,closed,Main,java;vbnet;csharp;cfamily,cwe;bug,,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2220/metadata.json
S2224,Assignments should not be chained,CODE_SMELL,Major,closed,Main,python;java;html;php;csharp;javascript;flex;cfamily,confusing,,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2224/metadata.json
S2234,Parameters should be passed in the correct order,CODE_SMELL,Major,ready,All,python;java;vbnet;php;csharp;javascript;cfamily,,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2234/metadata.json
S2245,Using pseudorandom number generators (PRNGs) is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,go;python;dart;java;kotlin;php;csharp;javascript;cfamily,cwe,SECURITY:HIGH,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2245/metadata.json
